,sample,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,treatment-group,time-point-day
3T1,3T1,-0.173591826973456,-0.142890639353427,0.0893187329218883,0.0153310742929839,0.0164136203841035,-0.122717975774629,-0.0291256193662397,0.0214697862553753,-0.000650927087199002,0.0431296219036781,0.0459819535656591,-0.0236975092681156,-0.0278025343589318,-0.00435661984246568,0.0124686948770284,0.0489158564641844,0.0150611088892692,-0.0307299525986969,-0.0186242883849775,0.0139784053389384,-0.0562582363448982,0.0412143967061368,-0.00947382611737414,-0.0585342726083074,-0.0375476892168753,0.0115322687820851,-0.0204706620215853,-0.0134108711186456,-0.0151669725067044,-0.019766678656422,-0.00420023089720329,-0.0313277237644789,0.0107760012558693,0.035449614316962,0.0200420081387722,0.0188428826852217,-0.00129483296673067,0.0175837074887463,0.0226646835636297,0.0100679407343777,-0.0206344644604099,0.0304305217574424,-0.00934131809845514,-0.0186784254963966,0.012007903640513,-0.0051264922007916,0.0305661042274968,-0.0256703839887698,0.00854299351734514,-0.00595636672451959,-0.00671237009078537,-0.0129801944871468,-0.0107656045779379,-0.00989344342528837,0.0016001419616054,-0.0104477351982448,0.0129023031517793,0.0144226693208542,-0.00313107782902294,-0.00221644863027708,0.00246972938797289,-0.00389358809940167,spTEM1,1
4T1,4T1,-0.235395813207974,-0.100092098966482,0.0141989955706856,0.137962656190757,-0.126952360772217,0.0948093572922433,0.116501822000803,-0.00318614000280759,-0.0198320893496593,0.0397560022760018,-0.0336410974065449,-0.00906548976498585,-0.0378132298249682,-0.0219185866129697,-0.000509852797920018,-0.0233843052573261,-0.034507495078548,0.0148626682075071,0.0108920507869097,0.0287145855095774,-0.034201081006619,0.0215174011926127,0.0312093062521752,0.0344931408791061,0.0157726932675193,-0.0347674012814401,0.0232705724281892,0.00127315028868385,0.0478022852083866,-0.0429111269975951,0.0310156436131074,0.0244238403327459,-0.01859788809045,-0.0309615558645445,-0.00406110430198901,-0.0174580451994372,-0.0386891786660649,-0.00591759960947805,-0.00549957502963824,0.0222926367420978,0.00808149207657775,0.0247708392529947,-0.00958354993220681,0.00483551141261209,0.0490908104228206,-0.0139098068161275,-0.0102276907045371,-0.00827721675964939,0.0123832355560213,0.0134424650874428,-0.0184244390136619,0.0168556543952536,0.00352572131212353,0.00125105374461976,0.00269774661558841,-0.0142448124763796,0.00334915429732645,-0.00444033017628122,0.00351543246150038,-0.00474114532051665,0.00373316885137867,-0.00171340359508805,spTEM1,1
5T1,5T1,-0.240475802869587,-0.154160863313745,0.0828612273419468,0.0153109871208133,-0.0237643451951418,-0.0917976588359188,-0.0522282002720792,-0.0032802459971343,-0.0156983535186366,0.0260144178510136,-0.0238832920478452,-0.0216433564115608,0.00839574627004904,-0.0263858264319128,0.00990504355578223,0.0139114025159723,-0.00687902575903419,-0.00605182520171342,0.0282531172727379,0.0126900828201133,0.0326038820871092,0.0206744504029782,-0.0016296820549252,-0.0408666075883125,-0.00769801276423101,-0.0310607394661446,0.0211088495841871,0.0182410285397071,0.00470033436699164,0.0155889011624396,0.0322654849114694,0.037927224666214,0.0248038755592528,0.03601478904662,0.00534498002498073,0.00661958001897654,0.00953350448182203,0.0102790537466547,-0.0348484206896667,-0.0168682289007388,-0.0173410059622036,-0.0178238328780839,0.0029047648188821,-0.00628090652059385,-0.0144473148070276,-0.0601969148314257,-0.00686785982791571,0.0242003700644472,-0.00493890023921594,-2.30839853406329e-05,-0.0193201454151287,0.0238834674131569,-0.00216226146968793,-0.0164104660488788,-7.50570301535826e-05,0.0102747309391836,-0.000741447432233226,0.00749614653457255,0.00392201850862332,0.00483486572499185,0.000660435380168254,-0.000226066223838547,spTEM1,1
6T1,6T1,-0.277417969068782,-0.127369474859841,0.048365531571993,-0.0222123048487008,0.0153127104877008,-0.0778065372614091,-0.02902138847357,0.0347803453847653,-0.0677746000040161,-0.00889119220037982,0.028284406797645,-0.0624756647028847,-0.0115122576980279,0.00185222721961342,-0.0121289366115438,-0.00719653360659489,0.01166005693259,0.0208173771380742,0.00862575619978736,0.0203828070875156,0.031386409024407,-0.00424680106332528,0.0184141564677167,-0.0137474169918764,0.0168022771268483,0.0206073918827591,0.0318868727269186,0.00937034231828313,0.0348097120993812,0.0138254642821176,0.0228369677353001,0.00227556957613048,0.00188273148700248,0.03010095698507,0.0484846964588501,-0.00453810698942357,-0.00891426725633954,0.0239450863286298,0.00380562895691968,-0.024065443431,0.0172515346399998,0.0360043605292131,0.00825852539806206,0.00512275153747166,-0.0140817729194255,-0.0280371783352806,-0.0141887236917171,-0.0187540639694841,-0.0201328531470357,0.0218347502798175,0.0235752821297038,-0.0197078066945711,0.00952945863882304,0.0014511088164861,-0.00757528880393337,0.00384313261298917,0.00870680989205789,-0.0034465218020595,-0.00680216649240132,-0.00806638087745766,0.00231017640798027,0.00204097375914657,spTEM1,1
7T1,7T1,-0.215375484696287,-0.0811513883936326,0.0808909895129857,0.136596654714666,-0.11043259783044,0.0963642864413317,0.129802548412856,-0.0282241443732914,-0.000232889641950215,-0.0274577540041105,0.0420272595551003,-0.0030783658478334,-0.0572823233471361,0.00472725772061767,-0.0119689863982921,0.0283840153776782,0.0180273497578252,0.0303493253380093,-0.0248983445694306,0.0433409132764531,-0.00672815702503809,-0.0469604164292332,-0.01131970206758,0.0301339966428896,-0.00445117220593739,-0.0502319530506212,-0.0741448584527686,-0.0128615430762451,-0.0227013828309305,0.00136796662327549,-0.0167651251469742,0.0297725819769397,0.00142423810426584,-0.0139523950337119,-0.000630684257592353,0.0448989675557242,0.0162128662228549,0.00754263578944858,0.0252413610284981,0.00350583370592559,0.0111822028399105,-0.00592913956029025,-0.00204272900375799,-0.0134515292008,-0.0650102000482844,-0.0147579676264725,0.0348376241850371,-0.00401357497968514,0.00691255441182472,0.0128317123588622,0.00967965181407349,0.00371953467565172,0.0183934005836008,-0.0142090071117444,-0.0131144836836914,0.00680894596548572,-0.00539473426715654,-0.00297774313486182,-0.00394367945181605,0.00236370975172375,-0.00175208340157426,0.00224964711166213,spTEM1,1
8T1,8T1,-0.289154603695158,-0.12651429341907,0.134014790403132,0.0581588932964347,-0.0559153852703425,-0.0338669978070292,0.0796255691952408,0.0303895688794535,-0.0172424674812517,0.0201943598456014,0.0690369357154251,0.0454266082766267,-0.0429066767545965,-0.0367307911473456,-0.00809799009854012,-0.0297835275464904,0.0176051988439058,0.0527362136595798,-0.00181277772145636,0.00741248766736574,0.0230954373291844,0.0321674031865249,-0.022929987470401,0.0225378160683475,0.023674801399206,-0.00686671579302957,0.0284596263924581,-0.012470222602832,-0.0486452324026931,0.0111701008034452,0.0461910744589635,0.0212950513269652,-0.0147201249483956,-0.0273678292106857,-0.0111736666873888,0.025724379611951,0.0125194131172384,-0.00607352041888753,0.0434108961699845,-0.0102458328179885,0.00297383008014188,0.00904773138084963,-0.0169287854674848,-0.00828236028461289,-0.00306477988623335,0.000610005692157176,0.00738726125988086,-0.00411742131722646,-0.016633336825247,-0.00279715943094344,0.00235763209643937,-0.00466801330200698,-0.00657432115106631,-0.0125021446422602,-0.0147708104160204,-0.0141399664579449,0.000431559225745897,-0.00843761695285898,-0.00307403959726286,0.00396275191789386,-0.00260578010655529,0.00180221649504639,spTEM1,1
9T1,9T1,-0.234870229489942,-0.0539226254389209,0.126536570262825,0.0725879930238236,-0.145538748959609,0.0348405167188832,0.08882356010061,0.0474094421695703,-0.0668536156683846,-0.0330178519290808,-0.0644217812153202,-0.0312634910577771,-0.034682715540523,0.0643250053890205,-0.0385638964998027,0.0401826018155629,0.00156684516117115,-0.0107183459917845,-0.00608755577256184,0.0471526888019524,0.0772848533973454,0.0275623168755524,0.0258007841852515,-0.0474093789508657,0.0167579379316189,0.0140063365283707,0.0574062431438544,-0.00670443029283485,0.0896462265510958,-0.0332829627221057,-0.0466434857736749,0.00534043830485541,-0.0232703898031457,0.0461837348176662,-0.0143780742189673,0.0202545192936875,-0.00738358226979104,0.018746188377437,0.00668636771279835,-0.0420601716781044,0.0117096608360608,-0.0152105885411583,0.0267335918470528,0.00139183243931765,0.0173659295779888,0.0356312592858151,-0.00553577353396724,-0.00173404967788581,-0.018697779414553,-0.000118131843863132,0.0047549211550776,-0.000515803219101825,-0.000375215293504004,-0.00221961401180469,0.00815213934026163,0.000506628180651515,-0.0042156324839788,0.0108399356862859,-4.83203394670418e-05,0.00570662526924242,0.00309815922841787,0.00165844263040074,spTEM1,1
10T1,10T1,-0.239493637238189,-0.0833152274669587,0.107198155976685,0.0892633166916385,-0.0736186304471686,0.00963376248908008,0.0810905361536857,0.0650260014437105,-0.0224865413224266,0.0211068274234026,0.0279755997087177,-0.0324409483529093,-0.0686168365396161,0.0762709702602025,-0.0470571944072077,-0.00255684731994418,-0.034666443006286,0.0276944561810615,0.0111774812932414,-0.015184832879017,-0.0225010695007077,0.0302538959277486,-0.00843291135308334,0.00685393367516661,0.00897513846432227,0.00248985584581348,-0.0793093254166726,0.0403842220495386,0.0256012044946039,-0.0269571094000909,-0.0237002268157326,-0.033443406439865,-0.015037016996939,0.00483335164360169,-0.00088432261885735,0.01591287273884,-0.00192730603639906,0.0127772822377945,-0.0151929740257827,0.0356356941279217,0.00865290119445331,-0.0219025489996655,-0.00790170917216224,-0.0056957144418188,0.00644642093533766,-0.0159123951439414,-0.0349055749485952,0.000627076185806871,0.047749354736041,-0.0179285700706775,-0.0207091094466695,-0.00465732306413625,0.0118084079174551,0.00178805495240822,0.00784085990382209,0.00682091513768885,-0.0121591463430958,-0.00106759985434313,0.000779722133618651,-0.000867630586303474,0.000256859866360745,-0.00111171706472772,spTEM1,1
1T2,1T2,-0.220181108932918,-0.138420743783967,0.0239361003794473,0.0151816719796921,-0.0484129492777004,0.0168013696201143,0.0364551322471799,-0.0237011995985629,-0.0104182484795614,-0.0521388786960834,0.024481637025262,-0.00937038434325089,0.0293388271717736,-0.0520094890592538,0.00401618212568471,0.051741499888216,0.00154298319152387,0.0100777462408497,0.0186958403160053,-0.0349040534770996,-0.0665604239678605,-0.0647962207495145,-0.0204918266968646,8.85575602557818e-05,0.0172517511958109,0.021500183888679,-0.00149654604242521,-0.0291544350982679,0.0113894418052811,0.047934016690576,-0.0672084616483812,0.0111330406081712,-0.0144414664445577,0.0348584168587381,0.0293199013811608,-0.0327017157105653,-0.00326054113388725,-0.0509450727223854,-0.0197982488907812,-0.00701064448889654,-0.0402041611636191,2.47265443301311e-05,0.0135366412241741,0.0254515119561707,0.000159696494469289,0.00201117407991563,-0.0338934549841237,0.0140749337012407,-0.00273406039001596,0.00962735444244324,-0.00528779193898475,0.00937155838997333,0.00408853148299306,-0.00761779660756179,-0.0174863818336151,-0.0218929984227965,0.00133838678841748,-0.00196544775326724,-0.0025630109460188,0.00171727253715358,0.00121530613102391,-0.00309809525147721,spTEM1,2
2T2,2T2,-0.263838494842069,-0.13971656926501,0.0392158724510381,-0.08167699123579,0.0367875699407077,-0.114156750869224,-0.0786301613390621,-0.00838538134261975,0.0221077190500166,0.0183658960814958,-0.0107454213845598,-0.00870117910676722,0.0250977153545083,-0.0274892736731724,0.0155283368860397,0.00832068555771657,0.0186740908592134,0.0165700413559139,-0.0186394623059502,0.00201175390265169,0.000688486163493526,-0.0453979347412909,0.00221590256878266,0.0172017501314983,0.0207467868783892,-0.00042818791425548,0.0384392340646188,-0.0173232631652289,0.0164222360622968,-0.0179386227453792,-0.0246391971557601,0.0160710661816615,-0.0122904539479217,-0.0728126563039942,-0.0324901689151946,0.00492071343129712,-0.0133495750843014,-0.0135520284859047,0.0227149534766265,0.0134184057792299,-0.0242866700974291,-0.00720779327413154,0.0340352167054411,0.0100746201715467,0.011644010900081,0.0102166504358133,0.00481278197766035,0.00119576119333654,0.0372150311626766,-0.0107899386576574,0.0309804582810033,0.0230811285892597,0.0161441960086541,0.0185807923368148,-0.00525090469808552,0.00108366554345418,-0.00638741955909909,0.0226895376508802,-0.0100457219958169,-0.00162852131853416,-0.00601903437660707,0.00198486309160682,spTEM1,2
3T2,3T2,-0.161029348415613,-0.164740062708667,0.0530896017458602,-0.0717346994483938,0.0261033692528361,-0.146844100762573,-0.0350186602019123,-0.00807279975167336,0.065613240954187,0.044938226590262,0.0268496195305226,-0.0243171867186846,0.00443018958674365,-0.0166425285197181,0.0255815928858371,0.0362414312825488,-0.0057963685406454,-0.0303183223433043,-0.0218000787289394,-0.000834410484856724,-0.0604049368582823,0.0142846379758204,-0.036578335839688,-0.0235428212210641,0.00628010852525411,0.0261401513013917,-0.0161760991602721,-0.0176297911813888,-0.0402914103116924,-0.0157209584739508,-0.0180106228758179,-0.0468132499489604,-0.0146674626497713,0.0441000989978697,0.00121733698726254,-0.00604734242508788,-0.0319208210591663,0.0166399901913745,-0.0104157507851717,0.0022499559483261,0.00891120194139098,-0.000892366166380356,0.00895717912521514,0.00961771449125503,-0.000843892285630298,0.0161437965265461,-0.00112907833990997,0.0106492266401212,-0.00433167641999143,0.0321761349998541,-0.00521841452274736,0.030618551042512,0.0136998682353007,0.00991366104611653,0.00350098145333048,-0.00530092928421162,0.00100729042533684,-0.0123145752532935,0.00880304485838825,-0.00240299137764954,-0.00355548385789587,0.00890804723218079,spTEM1,2
4T2,4T2,-0.290120805282919,-0.158629071425544,0.0487563808920101,0.00140348261798061,-0.076608711546709,-0.0195730501153654,0.0278544984083924,-0.019075722341558,0.0531124700884044,0.0340780751657072,-0.0441183923448969,0.036338872477133,-0.022940547086106,-0.0108919400221278,0.019733137523743,-0.00896162721656035,-0.0252773994239895,0.0334353863982766,-0.0204286258735424,-0.0135619706162474,0.00578977452502102,0.00117960635838261,0.0287263207024937,0.047119020757153,0.0183549672856894,-0.0176241780934977,0.0160472781962001,0.0142920021564657,-0.00149815008042372,0.0252630353436265,0.0391421088790955,-0.0393226712475625,0.0176467412050795,0.000431970346088685,0.0111874047010479,-0.0213520795232359,-0.0154603499137908,-0.00349234393195072,-0.0139623577866473,-0.0195034128778526,-0.000182992546265316,-0.00897096384889007,-0.034925288550416,0.0214384145071598,-0.00142157926359649,0.0279358939097515,0.0179954749891389,-0.0195691303401792,-0.0145049496628623,0.0219114566108122,-0.0101847665332055,0.0149890535597796,0.00997183775929117,-0.00881939994308188,-0.0033010014908178,0.0122205118715848,-0.000226631219860945,0.0101635536098839,-0.0061194694701976,-0.00985163963393143,-0.00359741459745453,-0.00890898658186584,spTEM1,2
5T2,5T2,-0.27213769984168,-0.147440069563483,0.0156907435493318,-0.0752052738345185,0.0419622111568633,-0.0749589812145875,-0.0538191487738258,-0.0131067120434991,0.0624418263656614,0.0405128415946581,-0.0381534934981144,0.00357821439667418,0.0118414415074533,0.000540284807276004,-0.0340311220750622,-0.0171368285607966,0.0205894646799691,0.0238003707162784,-0.0196557126340474,-0.0147978419259032,0.0220882953495352,-0.0468398429769117,-0.0432126292720442,0.0338201436131938,-0.0103076251900757,-0.0309392039921208,0.0256373634099352,-0.0132600091454256,0.0104612061579588,-0.0160962801452981,-0.00920472993541564,0.0252714236276522,-0.0222952239256113,0.0193400941844857,-0.0181613373163331,-0.0212333784781641,0.00860771438643857,-0.0208412599421673,-0.021396232178589,0.0122377210726321,-0.0136110877227262,0.0199057800617431,0.00821587679785024,-0.0270615016477443,0.0235705285655737,-0.0152387442066212,0.0183522365984772,0.0220658517707936,0.00272861319698894,-0.0178079917166575,-0.00625795321561136,-0.0115467977949512,0.00592151356742697,0.00901183403482566,0.0055484123031426,0.0157253920383226,0.0095503292487203,-0.00604559190434702,-0.0108360680516408,0.0104370229839544,0.0106273490573141,-0.00226905124859062,spTEM1,2
6T2,6T2,-0.245402076977892,-0.131437943133667,-0.00952602943550909,-0.126986938550687,0.0657590552978967,-0.125488167959402,-0.0861245343196514,0.00473254509568783,0.0145896955318735,-0.00495476681324589,0.0228348218249712,-0.0272817222623901,0.0124656144955291,0.0398734743371114,-0.00504252441094621,-0.0305595462454407,0.00234913805719088,0.0119616061835949,0.0148610552430848,0.00651206407023802,0.0414737894716881,-0.0196368592527392,-0.0377965665937117,0.0145132422859246,0.00975815605401903,-0.0105959730685684,-0.00275194417357944,-0.0410066170176049,0.0219403749865545,-0.0058912739084254,-0.0108366008856208,0.0358361134065872,0.0213505173379104,-0.0217667560164709,-0.0103230417215831,-0.0187135629873022,-0.0193007165856629,0.00511178336599972,-0.015557211986077,0.00912007228747775,-0.00211478824898142,0.0240288810784529,0.0360770406333571,-0.00182233558248241,-0.0276643634450199,0.0169642081052838,0.00016063004919987,-0.0122330044701776,-0.0095770421677261,0.00327007521514238,0.00604144172838776,-0.0195788104676666,0.0178580908192388,-0.0218242441196228,0.0152912183619136,0.00133605624037179,-0.0176535535039053,-0.00929098561632933,0.00768519752641021,0.00219550684912381,0.000787924794509389,-0.000843270989696941,spTEM1,2
7T2,7T2,-0.23677295584864,-0.138935690020336,0.0299258727059792,0.0453780506782462,-0.0132069272081077,0.0578571009669681,0.0431978069832163,-0.0409232701149332,0.012037314240313,-0.0393405319257028,0.0464679419756546,0.03114503240265,0.0191388569533587,-0.018948588405193,0.053182129513876,0.0416997406020803,0.0297603880383212,0.00691364764460863,-0.00218200883892595,0.0282054739296113,-0.0234598581888558,-0.0839271179093523,0.0104655888240971,0.0100378789959794,0.000991379280741443,-0.0363568785271372,-0.0419057656413602,-0.00775560704968662,-0.0306646489246706,0.0294061228085357,0.00176530168876966,0.0422455046309878,0.00128987236168899,0.0233223279290281,0.00749918710646436,0.00861578398204411,0.0304973730795285,-0.0264572975850414,-0.0483989756789075,0.00278731728212472,0.0379919391404011,0.0310270207370844,0.000628310196205706,-0.0345823694735919,0.0371027949105387,-0.00555338408190955,-0.00239239728619862,-0.00676236622594948,-0.00657644551342235,-0.0166525897423025,-0.000401436490650182,-0.00734746911505664,-0.00962091178737848,0.0210046188957486,0.0110093257021664,0.0091047034439665,-0.000982947562288861,-0.00311442048095698,0.00406412723683051,-0.00716185636398788,-0.00209694844308972,0.00139504995875392,spTEM1,2
8T2,8T2,-0.264306837173937,-0.117926208155193,-0.108554014790882,0.0320428625545863,0.100867711140778,0.110689207946275,0.00220583855853887,-0.00922979349470111,-0.0502094712252564,0.0778926123145266,-0.00521883089417329,0.0563846942997597,0.059010329692185,-0.0179130580649367,-0.0138052315073567,-0.0889363979231878,-0.0198499821914993,9.91598101358801e-05,-0.000959522868872933,-0.00955246234071867,0.0156362761427696,0.074140962232139,0.0401103950341888,0.0100010397718782,0.00807940319301813,0.0850594977632972,-0.0152518002829652,0.00851021813131546,-0.0732605834432244,-0.013307286815892,0.00840773862797527,-0.00920231472027826,-0.011372609831612,-0.0085645772744776,0.0289762438882401,0.0641858012045416,-0.0369731483076418,-0.0243078249530672,-0.0303567698889973,-0.018381202135755,-0.0285504226962279,-0.00291543552241301,0.00415774210176322,0.0241416852678609,0.00132930906754548,-0.0012442365606962,0.00683889401872596,-0.0122370755854843,0.0110830668197002,-0.0149271110670723,0.0188351754823604,0.00874212698101627,-0.0027980844986995,-0.00955080101685615,-0.00347592183958359,0.00718040789887994,-0.0100765118846409,-0.00140399180151868,-2.70309901227646e-05,0.00392500642478226,0.007795639452303,0.00312530307723362,spTEM1,2
10T2,10T2,-0.324619129070735,-0.118805175004465,0.0271111642583244,-0.0308669949684969,0.0159968123660977,-0.0165414148993739,-0.0130438348837251,0.020682838872151,0.0270694702610884,0.0404099741606647,-0.00604717123951094,-0.00308929668470711,0.0286949365664755,0.0506182527915212,0.00795151198510084,0.00464023892566304,-0.0368086224044367,0.000116682604026912,-0.0304470196587363,-0.0572412378586952,0.0299065098706372,-0.0264691630550902,-0.00490842372995993,-0.00883146545312033,0.0396958271034883,0.00869138986096848,-0.0287155976712323,-0.0125522151544557,-0.0179755796142905,0.0285680657155142,0.0211169339072325,-0.0424800651073109,-0.0122207991505188,0.0124659564072939,-0.038945589824215,-0.00477943887836616,-0.012249439001522,0.02928530615328,0.0217195809230963,0.00808624057704703,0.00693264612730996,-0.0224275701011442,-0.0133346467360097,0.00451234654961333,-0.0274093231714494,0.00471824009985921,-0.0216599598455428,0.0145076673368683,0.00963912997761136,0.00206180392007639,0.0126462477131441,-0.0100559426825757,-0.0108339927517957,0.00528832733215669,0.0152284221502474,-0.0184247194017238,0.0133529254443032,-0.00857393651226642,0.00330567504587728,0.00919792736122595,-0.00383706788790527,-0.0102744074481099,spTEM1,2
1T3,1T3,-0.0714860045880564,-0.013951915316364,-0.33483213662734,0.0353259161682226,0.0745860103135705,0.124574880054158,-0.00597262512970691,-0.159187101300229,-0.0370561437112951,-0.0818257288761626,0.0504193613102842,-0.0261220473838266,0.0824625654012201,-0.120589226656064,-0.00245939672675611,0.114436393759167,-0.000522018660139131,0.0757197289330202,0.0822508267453679,-0.0952150485804541,-0.012367112570722,-0.0170028040242162,0.02368053589894,-0.0388456698130951,0.0168466677394679,0.00101447282543171,0.0294033052933756,0.0169850938754587,0.00190993300382106,-0.0621492017552971,0.00342509524379471,-0.00115785521420918,-0.037081191087822,0.0368630266370525,-0.00643126429166833,0.01962070356615,-0.0294255198663357,0.00865214680682422,0.0311560960998923,0.0108124772280352,0.0223583170368935,-0.00119227474452052,-0.00531846075914763,-0.013874442509645,0.00202506638990932,0.00871085993963706,0.0020461457962344,0.0038455582446944,0.00683292589131281,0.0102475786510223,0.00334824148827854,-0.00732591957838759,-0.00136275958887563,-0.0159954959890973,0.00631463403273428,0.0120662203105459,-0.00500088577309282,0.00282594955928048,0.00216284949707679,0.00139579101573351,-0.00108094215306723,-0.00175460275350749,spTEM1,3
2T3,2T3,-0.273015524116557,-0.144925830472195,-0.088926706013729,-0.117945320676607,0.0692435212921517,-0.111606419189969,-0.104953393288699,-0.0475371985047931,0.0346098989876764,0.0432284580653152,-0.0233932076009981,0.0183275364633766,0.0302603284160891,-0.0354712750894573,0.0189610294947159,-0.00580391165262828,0.00415478621112863,0.0224517191906518,-0.00974926071949868,0.0102941138706411,0.0250270548016802,0.0174338720234405,0.0425094497933259,-0.0038436179117213,-0.0185940317675581,-0.0354167186349035,0.0182307599234196,0.00204431664727552,0.0242093072369673,-0.0111415154250262,-0.0247619118079578,0.0259443724492287,-0.0296451386379073,-0.0598652831107498,-0.0255324947104122,0.00415966299524991,0.0145529939801865,-0.0139070920848402,0.0517702387543516,-0.000373531156502516,0.024693100071947,0.01721409850268,-0.0391229451600553,0.00525707367522682,0.000106764922153845,-0.0118001742115705,0.00103355620088134,-0.00441734047291338,0.00891993840476466,0.00875813334276989,-0.0198208351483197,0.00450423963659781,-0.00973847162816397,-0.0093793608194628,0.00534391188146137,-0.00690379963184697,-0.000611295858401241,-0.00907861651836843,0.0089154280409116,-0.00453065082052233,0.00327851762056048,0.00268790299371892,spTEM1,3
4T3,4T3,-0.180590900336286,-0.0936435057379198,-0.200033766968728,0.0657450591588721,-0.017245128154674,0.116823473643383,0.0258848678506082,-0.0886829398914169,0.0504383863043819,0.0466495218579124,-0.127260039214448,0.00954930206099919,-0.0230293156795491,-0.0243619128065083,0.0297911131334186,0.00433734897449543,-0.0461274536171846,-0.019221954272952,0.00258204736575699,-0.00524244077393575,-0.0434686217936009,0.0188247881219605,0.100328558894058,0.0142262431357868,-0.00336107558307457,-0.00252140537455216,0.00890863368658055,-0.0740634509491668,-0.0163539799726852,0.0607074047690706,0.0505131866342543,-0.0440846401220549,-0.0122273145529555,0.0120984126675527,-0.0119312933533985,-0.0189821477853611,0.0299391823370982,0.0187495786586875,-0.00756398756057108,-0.0227801371928935,-0.0364291521509595,-0.0138482379020852,0.0192449290506123,-0.0255122395593099,0.000800132638928032,-0.00868625779868644,0.0209196951065934,0.0140122930858354,-0.00852804770553606,-0.00441421389959221,0.0103314077525025,-0.0131091119902475,0.0166757527458086,0.0103347052106864,0.0167362035035588,-0.00514229702130225,-0.00195493385584387,0.0010693071328648,0.00121089013755055,0.00115967268615134,0.000132265728800606,0.00309397966678915,spTEM1,3
5T3,5T3,-0.0913373038907198,-0.0227448736867273,-0.283763917540998,-0.0269181555031813,0.0599110765374366,0.0650605704224403,-0.0287117250049867,-0.119435501079857,0.0718009696687053,0.0213086226629519,-0.156449138133761,-0.124400767007407,-0.0985806814848255,-0.035043088027072,-0.121856501129732,-0.094530738419298,-0.00845192972073074,-0.0200478605955745,0.0218009629455398,0.109838080014009,-0.0332071257297611,-0.0340420592384814,-0.0774592876953639,-0.0188208001914712,-0.037189939448016,0.0262208187507236,0.000136495780848257,0.0135291606216564,-0.0293033820495765,0.0389896704404828,-0.0184320277198845,0.0145940612515804,-0.0426308011663347,0.016087405231924,-0.00453957941029892,0.00731287296262903,-0.0029078880073126,0.0131576244111211,0.00014363331070221,-0.00019021927683563,0.0170953222354241,0.00808642121946779,-0.00338736041623759,0.0151976547160243,-0.00929028793145788,0.0134294780341019,-0.017656740720318,-0.01223763519322,0.00647230557547663,-0.0061441198720077,0.000643191411972379,-0.00460770586451428,-0.00407079951950636,-0.00349513681966189,-0.0105479032650498,0.00447572246454312,0.00399013797348779,-0.00114500383496077,-0.0016100759278141,-0.00225418094916869,-0.0025540873261643,-0.00286752945778029,spTEM1,3
6T3,6T3,-0.195890786364239,-0.075451152151352,-0.234079680759392,-0.0851041818668409,0.166367947482723,0.0403180327161388,-0.0734906489203629,-0.0210076645421699,-0.0586978200196114,-0.0168435743856527,0.0199400869834003,0.00275182138554005,-0.00914838107260657,0.0576073709463317,-0.0227078350459244,-0.00267645026444636,0.0236601103411788,0.0471574500170559,0.0784459453950755,0.0719603851199023,-0.00806043180608574,0.0335629212455344,0.0104667428630426,0.0428143948009692,0.0318614642604246,0.0402585870944156,-0.0569030164424904,0.00855233043790516,0.00701246623797316,-0.0697258498491004,-0.0116583842355911,0.0039303885766997,0.0856725297104443,-0.0404516001067449,-0.00881231416240113,-0.00196150271995574,0.00661150497393512,0.0308200432889171,-0.0280255510860467,-0.0154310996969804,0.0107890240684568,-0.0116298488727477,-0.00288877399560346,-0.0164699667302446,0.00438447598594698,-0.00341537130071818,-0.00842582213250744,0.00302376841112786,-0.0217066317230847,0.00692486232499684,-0.00206019041079206,0.00318356218084616,0.00730966181547528,0.0126467434770198,-0.00247772178822419,-0.00488176135541723,0.0175445005248009,0.00609238047012072,0.00516219545844376,0.00195295480625268,-0.00227775079257162,-0.00142687726853286,spTEM1,3
